"team111","SeedingSubmission","anisotropy.xml"," team111 (A) wins (round 2000)"
"team111","SeedingSubmission","barren.xml"," SeedingSubmission (B) wins (round 2000)"
"team111","SeedingSubmission","border.xml"," SeedingSubmission (B) wins (round 2000)"
"team111","SeedingSubmission","bunker.xml"," SeedingSubmission (B) wins (round 2000)"
"team111","SeedingSubmission","choke.xml"," team111 (A) wins (round 2000)"
